"","AlignID","Factor","tmean","FoundIn","4_Blank","109_QC","110_QC","23_QC","29_QC","35_QC","50_QC","56_QC","62_QC","7_QC","77_QC","8_QC","83_QC","90_QC","96_QC","10_GC_Neg","100_MB_CPos2","101_GC_Neg","102_GC_0","103_GC_Pos","104_GC_2","105_GC_A","106_GC_1","107_GC_C","108_GC_B","11_GC_0","12_GC_Pos","13_GC_2","14_GC_A","15_GC_1","16_GC_C","17_GC_B","18_MB_CNeg0","19_MB_CNeg2","20_MB_APos2","21_MB_BPos1","22_MB_APos1","24_MB_ANeg0","25_MB_CPos2","26_MB_BPos0","27_MB_CNeg0","28_MB_APos2","30_MB_ANeg1","31_MB_APos2","32_MB_APos0","33_MB_CNeg0","34_MB_BPos0","37_GC_Neg","38_GC_0","39_GC_Pos","40_GC_2","41_GC_A","42_GC_1","43_GC_C","44_GC_B","45_MB_APos0","46_MB_BPos2","47_MB_ANeg1","48_MB_CNeg2","49_MB_CPos0","51_MB_CNeg2","52_MB_CNeg1","53_MB_BPos1","54_MB_APos1","55_MB_BNeg0","57_MB_APos1","58_MB_ANeg2","59_MB_BPos2","60_MB_CPos2","61_MB_BNeg1","64_GC_Neg","65_GC_0","66_GC_Pos","67_GC_2","68_GC_A","69_GC_1","70_GC_C","71_GC_B","72_MB_ANeg2","73_MB_BPos2","74_MB_CPos0","75_MB_BNeg1","76_MB_ANeg1","78_MB_APos0","79_MB_BNeg1","80_MB_CPos1","81_MB_BPos0","82_MB_ANeg0","85_MB_BPos1","86_MB_CNeg1","87_MB_BNeg2","88_MB_CPos1","89_MB_BNeg0","91_MB_CNeg1","92_MB_CPos0","93_MB_BNeg0","94_MB_ANeg0","95_MB_BNeg2","97_MB_ANeg2","98_MB_CPos1","99_MB_BNeg2"
"134",133,"Factor #133",9.7654,101,29.9851,413.6521,421.7826,391.8912,357.9482,294.4741,413.8939,361.0261,448.6578,289.1023,291.6768,411.3708,349.7579,357.6957,321.6454,296.4568,1094,151.1739,1479,339.344,197.1677,114.9573,1013,191.1393,434.3913,296.3205,396.2287,384.9297,211.4348,393.4783,671,235.7807,478.6522,98.17793,60.23823,94.71324,112.6522,167.2052,938,85.23966,561,94.70929,229.1739,71.9257,711,501,68.69565,272.9565,271.9821,399.6957,391.9954,233.0044,370.1739,677.1547,290.326,624,175.4348,234.3211,145.7055,269.0288,208.1379,1524,43.76848,222.913,164.0435,171.913,162.8286,191.7391,991,142.6192,421.5958,316.6387,393.7062,446.8893,231.4111,425.4542,685,284.7388,175.8696,156.4244,253.5217,180.3463,181.6619,604,163.8776,499.1559,50.55754,92.45654,44.71446,1474,919,483.624,186.9565,1329,322.3043,200,46.59121,1108,156.5652,365.8151,942
"135",134,"Factor #134",9.7659,101,13.19075,421.604,421.7826,391.8912,357.9482,294.4741,413.8939,361.0261,448.6578,289.1023,331.8774,411.3708,349.7579,332.6826,321.6454,296.4568,1077,138.4783,582,339.344,197.1677,83.47714,967,191.1393,434.3913,296.3205,396.2287,384.9297,211.4348,393.4783,666.1396,215.166,478.6522,145.8061,28.16528,94.71324,122.878,157.9723,653,85.23966,597.9461,48.49975,233.1304,79.75526,711,516.173,66.95263,257.8292,293.6777,399.6957,391.9954,235.9174,370.1739,677.1547,273.3115,679,175.4348,234.3211,115.0031,310.5652,227.8335,1554,45.07459,222.913,164.0435,202.8719,187.3913,191.7391,704,156.1439,421.5958,316.6387,393.7062,446.8893,237.8024,425.4542,711.6512,281.2502,148.6994,158.0119,253.5217,154.9186,181.6619,567,168.5664,499.1559,41.30208,75.38605,27.78099,1489.47,919,483.624,186.4946,1329,328.4942,178.6711,75.97647,854,104.6836,365.8151,630
"136",136,"Factor #136",9.7671,101,18.50856,421.604,421.7826,391.8912,357.9482,294.4741,413.8939,361.0261,408.0311,289.1023,331.8774,411.3708,349.7579,332.6826,321.6454,296.4568,503,164.2199,1462.092,339.344,197.1677,107.2837,620,191.1393,434.3913,296.3205,396.2287,384.9297,203.5384,362.6139,577.6695,197.7219,463.6482,145.8061,75.45386,94.71324,122.878,151.2184,747.7027,31.05888,597.9461,49.0941,232.1668,72.2605,726.6792,438.1039,58.62327,277.1749,293.6777,399.6957,391.9954,235.9174,370.1739,650.5697,259.6685,638.0514,175.4348,234.3211,55.30435,293.3571,227.8335,885,45.47392,211.3521,164.0435,176.3668,172.7987,191.7391,468.4124,161.988,421.5958,316.6387,393.7062,446.8893,237.8024,425.4542,667.9349,258.8028,148.6994,138.3188,252.0424,145.7835,181.6619,598.8874,167.975,489.2644,52.85021,70.54609,45.81012,922.484,757.8992,483.624,212.7831,711,328.4942,151.5542,46.43089,773.0509,166.2441,365.8151,709.3194
"137",135,"Factor #135",9.7678,101,18.15778,421.604,421.7826,391.8912,357.9482,294.4741,413.8939,361.0261,448.6578,289.1023,331.8774,411.3708,349.7579,332.6826,321.6454,296.4568,1094,164.2199,1212.215,339.344,197.1677,107.6497,713,191.1393,428.7866,296.3205,396.2287,384.9297,198.2004,352.6433,646.622,194.364,451.8494,145.8061,73.75732,94.71324,122.878,150.3925,914.3741,85.23966,597.9461,62.13574,226.7973,71.46538,726.6792,505.6256,56.68065,270.2892,293.6777,399.6957,391.9954,235.9174,370.1739,652,257.3042,645.1856,175.4348,234.3211,115.0031,285.3296,227.8335,1221,44.99353,205.9514,162.0516,169.8417,168.2415,191.7391,592.0279,179.8091,421.5958,316.6387,393.7062,446.8893,237.8024,425.4542,667.9349,254.4159,148.6994,133.3883,246.1089,151.6987,181.6619,598.8874,177.6709,499.1559,52.6556,70.56525,4.006136,554,898.0185,483.624,212.7831,994,328.4942,145.4802,73.44614,611,166.2441,365.8151,663
"138",138,"Factor #138",9.9475,101,78.19598,552.2897,585.9377,837.1362,877.7503,695.7964,586.0254,618.3174,587.1391,1043.757,524.9239,944.5021,554.5113,537.6898,514.9916,873.6697,563.124,490.3126,771,200.1619,369.6562,100.9921,621.8515,145.8045,199.3947,1006.326,947.3923,974.013,535.1767,825.2594,1059.944,820.0157,2794.889,292.6411,313.3801,430.6185,1245.117,426.9629,1886.237,207.3029,2890.224,400.1327,557.3188,608.3052,1307.261,2917.882,208.7109,678.3829,834.1402,806.8969,646.6396,266.194,504.0371,952.4353,654.1479,831.3974,1806.741,338.6665,180.2031,260.7876,221.2198,901.0985,229.8813,545.3809,579.7445,419.827,252.9933,1220.4,677.2407,1025,370.482,729.2179,589.2674,440.9975,273.7315,532.0819,832.4662,559.1853,166.6367,1029.262,163.1364,638,88.2727,537.9405,606,477.6457,137.1854,137.6834,230.3443,859,527,283.2443,568.423,691,251.9385,462.9649,109.2218,524.441,144.6551,133.3314,555
"139",139,"Factor #139",9.9478,101,93.47834,529.0857,565.1094,970.2526,971.9859,777.6975,575.5595,622.0279,579.1031,1277.602,508.5697,1123.981,551.6841,501.6988,506.1846,1101.51,743.0992,475.8957,741,226.0218,385.004,115.3462,602.605,145.8045,244.4358,1192.079,1004.676,1216.413,667.1075,1029.497,1211.673,907.3827,2785.819,314.5362,389.2336,430.6185,1595.913,623.6521,2687.807,187.5589,2838.705,491.8093,706.7297,493.7915,1373.23,2919.164,183.655,830.1972,842.4909,789.1522,787.0337,308.3954,545.4258,995.1667,640.9254,977.5863,2265.738,415.2982,177.9087,312.1208,217.2024,901.0985,237.49,683.1011,564.4966,522.4869,248.0062,1490.876,828.1977,1025,371.0963,706.0196,612.0359,474.0068,309.7856,515.8379,812.6145,542.6853,115.3494,1470.938,166.4011,683,90.15228,509.1216,691,577.5974,137.1854,138.5468,230.3443,725,531.6417,341.6399,551.5595,703.9003,284.5073,458.363,98.61089,524.441,160.7119,166.1875,559.2579
"140",149,"Factor #149",9.9623,101,2141.706,6247.973,6565.69,62853.63,66521.16,53986.92,14405.3,15050.43,14516.74,89427,13128.6,84221.06,14210.76,13299.43,11222.84,92974.41,34025.06,4104.93,1482.087,10838.89,777.3169,3656.07,2013.622,469.0435,7190.792,58163.34,49572.72,95472.98,72388.77,61109.56,85802.97,49939.27,89906.02,12577.33,20425.31,2048,119806.8,52106.37,197537.6,7178.916,76736.51,38511.11,56182.86,36170.52,117760.5,103316.9,8534.29,55733.82,30370.51,15398.41,53887.37,30388.1,24174.71,52582.2,17823.36,39048.19,167696.1,28060.64,3680.579,23197.78,4858.317,6624.559,134.073,54708.52,8807.994,59044,2250.716,61828.5,77540.28,1306,18326.28,14153.98,6009.055,23307.77,18526.91,8637.467,21818.29,7955.388,2061.358,123668.5,4409.525,399.1739,3572.924,14149.98,790,39714.1,660.6957,5298.033,154.708,1890,501,14994.66,6216.36,1809,14724.82,4945.054,1534.867,3668.839,1140.681,10747.77,517
"141",140,"Factor #140",9.9673,101,7093,9550,12735,62429,68607,54913,23905,27855,18203,89362,13609,90764,21053,12965,15840,93274,57142,7618,2279,11467,3901,4982,3730,1331,14684,76852,51640,98918,77136,69369,107178,50764,102252,12601,41463,3533,119368,51708,220279,7042,102637,41440,55844,59138,152439,124996,9153,62696,38087,17957,53692,34054,25091,52978,21070,63406,185609,31356,3867,23522,5563,7062,187.1304,56711,15705,59434,3995,123112,80724,1306.217,23950,14762,6651,27719,19702,11216,24822,9144,1967,146223,5027,399.1739,3683,26850,789.6522,39736,691,5892,79.933,3931,2325,24169,9849,3649,14404,5769,8727,4706,2116,16645,1963
"142",143,"Factor #143",9.9682,101,1340,3548,13074.17,62853.63,69043.16,55341.06,24277.88,28259.84,18203,89362,13989.62,91206.06,21459.26,13299.43,16212.79,93663,57752.36,7880.973,2149,11811.8,4117.013,4322,1764,1331.087,15030.47,77259.88,52044.21,98918,77551.48,69795.92,107739.3,51108.03,102757.6,12882.98,41867.61,3533,119806.8,52106.37,221214.8,2198,103074.3,41859.12,56182.86,59138,153100.3,125538.2,9379.16,63081.49,38450.49,17957,54166.58,34444.84,25448.2,53447.13,21070,63821.51,186268.6,31691.04,4077.274,23978.28,5816.447,3071,187.1304,57075.64,16047.29,59815.42,3995,123579.9,81296.23,1306.217,24311.83,15096.84,6898.75,27719,2434,11216,25274.17,9371.562,1930,146837.6,5027,399.1739,3852.533,27212.85,789.6522,40234.81,694.8261,6113.294,80.09751,4146.855,2418.892,24612.01,10117.88,1103,14767.95,6031.576,9014.984,4971.621,948,17002.55,1962.609
"143",141,"Factor #141",9.9682,101,7093,9550,12735,62853.63,68607,54913,23905,27855,18203,89362,13989.62,91206.06,21053,13299.43,15840,93274,57752.36,7618,2279,11811.8,2878,4982,3527,1243,15030.47,76852,52044.21,98918,77136,69369,107178,51108.03,102757.6,12601,41463,3533,119368,51708,220279,7042,103074.3,41859.12,55844,59138,152439,124996,9153,62696,38450.49,17957,53692,34054,25091,52978,21070,63821.51,185609,31356,3867,23522,5816.447,7062,187.1304,56711,15705,59434,3995,123112,80724,1306.217,23950,14762,6651,27719,19702,11216,24822,9371.562,1967,146223,2512,399.1739,3683,26850,789.6522,39736,653,5892,79.95033,3931,2325,24169,1408,3649,14767.95,5769,8727,4706,2016,16645,1963
"144",148,"Factor #148",9.9783,101,7102.735,9884.625,13074.17,62790.76,68574.33,49170.71,24277.88,28138.95,18418.93,19209.17,13515.67,80257.97,4119,12695.78,15417.91,87481.99,57752.36,7389.017,2148.565,11811.8,3655.013,5227.548,3776.753,1331.087,15030.47,73425.33,48205.28,98231.94,49280.04,66625.9,9034.233,51108.03,102757.6,12784.46,40802.83,3574.212,109922.7,51340.57,221214.8,7178.916,103074.3,41859.12,55967.52,40488.76,59606.88,8283.255,9246.008,59762.65,38248.45,18339.99,54166.58,26442.98,25448.2,4305,21018.12,63821.51,102952.2,30966.44,4077.274,23679.21,5638.839,7359.342,187.1304,57075.64,16047.29,57750.53,3889.846,118925.9,77894.53,965.087,1453,14859.35,6898.75,27743.86,20059.67,11422.33,3620,2471,1565,91541.73,5145.046,399.1739,3572.924,26419.32,789.6522,35864.83,657.3913,6113.294,80.04088,3677.768,1114.414,24414.58,10053.49,3318.286,14767.95,6031.576,9014.984,4442.273,1254.681,16938.83,1004.087
"145",145,"Factor #145",10.055,101,5831.213,126.8296,30.51733,10474.39,4707,8262.679,16409.95,1432.656,184.8743,5057.064,13515.67,5923.279,15895.1,9.979173e-09,15674.59,6816.78,8292.371,17.06987,372.4098,10501.7,4117.013,5227.548,31.14274,1331.087,11656.98,8498.965,1689.986,7250.478,13414.56,8931.376,7018,7935.124,6071.547,99.16738,2378.89,1920,13491,5624.781,28201.12,2336,6728.95,2090.625,5211,8191.417,24387.98,7700.556,6349.266,9552.019,13810.53,759.7626,3129,8286.116,9431.349,4968,402.1778,4716.162,24812.51,5450.434,3954.589,20429.56,190.3312,49.29848,187.1304,9622.04,801.509,2064,2057,12350.81,9779,1306.217,96.68119,31.96812,17.02506,1346.843,540,106.4841,14406.69,7726.494,501,138257.3,5145.046,399.1739,3852.533,1872.27,789.6522,2663.407,694.8261,157.738,79.93116,789.2065,465.9683,574.0125,1.526257e-08,75.61996,333.3977,6031.576,9012.058,4971.621,2238.159,173.2507,300.9596
"147",142,"Factor #142",10.1041,101,882,126.8447,26.53863,586,1393,667,759,1646.977,184.881,3547,174.4339,1430,169.601,36.48518,473.7411,5052,6709.939,71.78261,372.7826,131.3032,119.4783,131.4348,132.0718,218.4348,360.2477,4119,967,3745,3487,6021,3274,922,3673,166.0944,4072,101.7526,8639,2882,4904,229.122,5197,1921.676,3128,8772.094,8733,8036,217.0229,1828,695,616.8491,1722,567,1273,1364,312.6903,3834,17397,9616.856,88.26087,132.9314,190.5217,49.29843,59.30435,926,781.3685,2511,325.2412,9957,3893,174,139.8386,23.92392,86.17452,1163.19,711,90.08365,474.8258,240.7153,99.56522,3924,889,252.4348,513,1175,125.5217,1106,179.913,152.1519,79.92263,789.9965,466.4348,386.7095,236.6282,75.69565,271.554,28.01541,2.557464e-09,141.7826,131,137.08,252.5652
"148",144,"Factor #144",10.1477,101,1184.039,190.3043,269.2609,4378.418,2447,1037.972,111.1739,1105.649,150.4783,2793,174.6087,5122.395,425.4783,44.64639,190.3034,3135,933.0477,103.8261,222.913,131.4348,119.4783,131.4348,132.087,53.61629,154.4739,627,1254.901,706,1349,790,2546,569,816,166.2609,1488.653,101.7526,3827,218.3411,3309,145.6087,4688,1300.359,5008,4053.542,3248,2400,217.2404,3929.954,1834.937,255.8751,1586,2176.4,850.4049,1770.89,308.1846,1755,5595,998.946,88.26087,151.087,190.5217,51.32665,59.30435,1689.418,236.4783,909,86.34783,1865,2867,97.21739,100.9196,46.86957,86.26087,445.2878,106.2174,92.82811,396.913,240.9565,99.56522,2210,108.4783,149.7391,30.56522,1418.963,46.06412,1681.601,63.08696,168.8261,36.53371,54.08696,64.17391,310.3478,236.3913,142.1739,271.8261,121.8261,101.087,141.7826,119.5217,137.2174,111.8261
"149",147,"Factor #147",10.176,101,840.7782,190.3043,269.2609,2453.031,2635.423,2349.187,111.1739,367.2058,150.4783,3225.78,174.6087,2003.844,425.4783,44.6087,139.6522,4462.149,933.0477,103.8261,87.04348,131.4348,128.087,131.4348,136.2609,48,154.8356,2054.153,1254.901,1950,3031.728,2029.378,6891.735,2367.918,652,166.2609,1036.071,59.47826,2551,218.1228,5555.753,145.6087,1753,116.4548,2357.782,1441.858,2767.555,593,116.8261,2616.651,206.1848,66.17015,2136.586,518.3686,83.2872,1772.665,284.1465,3503.637,9229,999.5604,88.26087,151.087,75.81293,104.3913,27.91304,1813.513,236.4783,2464.538,86.34783,9826.697,4541.071,75.34783,378.6957,46.86957,126.1304,445.2878,106.2174,93.07994,396.913,240.9565,99.56522,539,108.4783,54.13043,54.91304,204.913,45.62693,223.472,86.43478,168.8261,38.47826,54.08696,120.2609,310.3478,236.3913,142.1739,271.8261,121.8261,101.087,141.7826,119.5217,137.2174,111.8261
